file	vowel	point	time	F1	F2	variety	speaker	gender	repetition	type	count	element	target
F01-05-020-pue55	ue	target	0.0351295890934941	448.917056501505	897.37394104374	Xiamen	F1	Female	05	diphthong	1	onset	u(e)
F01-05-020-pue55	ue	target	0.385170851846524	631.485838948012	2387.70877304384	Xiamen	F1	Female	05	diphthong	2	offset	(u)e
F01-05-021-ue55	ue	target	0.0485504819593981	533.264374582971	923.285904049587	Xiamen	F1	Female	05	diphthong	1	onset	u(e)
F01-05-021-ue55	ue	target	0.446666666666667	653.737824041844	2522.06100893466	Xiamen	F1	Female	05	diphthong	2	offset	(u)e
F01-05-022-piu55	iu	target	0.0616549579011174	417.52716581855	2610.92073217005	Xiamen	F1	Female	05	diphthong	1	onset	i(u)
F01-05-022-piu55	iu	target	0.395988448958321	367.579858118597	909.164990923118	Xiamen	F1	Female	05	diphthong	2	offset	(i)u
F01-05-023-iu55	iu	target	0.044688167104011	374.333043109051	2809.89900337595	Xiamen	F1	Female	05	diphthong	1	onset	i(u)
F01-05-023-iu55	iu	target	0.406442452741899	398.112585399986	872.356550678859	Xiamen	F1	Female	05	diphthong	2	offset	(i)u
F01-05-024-tui55	ui	target	0.0456804347223151	444.658018890353	1213.96006489863	Xiamen	F1	Female	05	diphthong	1	onset	u(i)
F01-05-024-tui55	ui	target	0.285194065428508	407.393792762672	2979.49543276619	Xiamen	F1	Female	05	diphthong	2	offset	(u)i
F01-05-025-ui55	ui	target	0.0111868139126013	NA	NA	Xiamen	F1	Female	05	diphthong	1	onset	u(i)
F01-05-025-ui55	ui	target	0.293653865205785	416.809291534601	3008.18932535564	Xiamen	F1	Female	05	diphthong	2	offset	(u)i
F01-05-026-tai55	ai	target	0.0710921679386729	1080.19510283796	1747.47299717566	Xiamen	F1	Female	05	diphthong	1	onset	a(i)
F01-05-026-tai55	ai	target	0.336642324650774	421.11229099198	3020.70588753256	Xiamen	F1	Female	05	diphthong	2	offset	(a)i
F01-05-027-ai55	ai	target	0.0752229101258666	1083.60710060054	1596.39893101229	Xiamen	F1	Female	05	diphthong	1	onset	a(i)
F01-05-027-ai55	ai	target	0.413726005692267	416.015698864821	2965.08686263029	Xiamen	F1	Female	05	diphthong	2	offset	(a)i
F01-05-030-pau55	au	target	0.0265238162926651	877.427832018612	1504.87860354479	Xiamen	F1	Female	05	diphthong	1	onset	a(u)
F01-05-030-pau55	au	target	0.383129950125434	413.683804469659	870.083048129886	Xiamen	F1	Female	05	diphthong	2	offset	(a)u
F01-05-031-au55	au	target	0.0543648197900429	1056.11776564582	1443.73898667192	Xiamen	F1	Female	05	diphthong	1	onset	a(u)
F01-05-031-au55	au	target	0.417113457021102	423.804148180452	697.817447823409	Xiamen	F1	Female	05	diphthong	2	offset	(a)u
F02-01-001-pi55	i	5	0.178897082913457	449.509980901225	2690.64623280113	Xiamen	F2	Female	01	monophthong	1	monophthong	i
F02-01-002-i55	i	5	0.197954990638244	515.677245649651	2746.19204268313	Xiamen	F2	Female	01	monophthong	1	monophthong	i
F02-01-003-tu55	u	5	0.218583857777405	429.1063079648	874.421052281001	Xiamen	F2	Female	01	monophthong	1	monophthong	u
F02-01-004-u55	u	5	0.250205649232727	526.298513074464	892.136268111356	Xiamen	F2	Female	01	monophthong	1	monophthong	u
F02-01-005-pa55	a	5	0.25420648931411	1046.46251686586	1431.62888652038	Xiamen	F2	Female	01	monophthong	1	monophthong	a
F02-01-006-a55	a	5	0.268639676046041	958.572211875394	1420.48051406996	Xiamen	F2	Female	01	monophthong	1	monophthong	a
F02-01-007-tia55	ia	target	0.0187983314196812	NA	NA	Xiamen	F2	Female	01	diphthong	1	onset	i(a)
F02-01-007-tia55	ia	target	0.336020174126802	1061.09970033883	1419.9165552404	Xiamen	F2	Female	01	diphthong	2	offset	(i)a
F02-01-008-ia24	ia	target	0.032166215467361	258.818393766359	2580.20029233372	Xiamen	F2	Female	01	diphthong	1	onset	i(a)
F02-01-008-ia24	ia	target	0.362314598146565	978.296866575036	1494.79899696233	Xiamen	F2	Female	01	diphthong	2	offset	(i)a
F02-01-009-sua55	ua	target	0.0161506055992623	NA	NA	Xiamen	F2	Female	01	diphthong	1	onset	u(a)
F02-01-009-sua55	ua	target	0.354070968906902	878.269358488321	1362.61498224483	Xiamen	F2	Female	01	diphthong	2	offset	(u)a
F02-01-010-kua55	ua	target	0.0153705793993437	NA	NA	Xiamen	F2	Female	01	diphthong	1	onset	u(a)
F02-01-010-kua55	ua	target	0.391251111983294	885.696361233739	1411.18742420922	Xiamen	F2	Female	01	diphthong	2	offset	(u)a
F02-01-011-ua55	ua	target	0.0331997545374427	541.462207117999	680.049478662556	Xiamen	F2	Female	01	diphthong	1	onset	u(a)
F02-01-011-ua55	ua	target	0.478790979881339	945.689130623187	1388.224214804	Xiamen	F2	Female	01	diphthong	2	offset	(u)a
F02-01-012-pO55	ɔ	5	0.244996066643378	587.923919141422	950.682678652987	Xiamen	F2	Female	01	monophthong	1	monophthong	ɔ
F02-01-013-O55	ɔ	5	0.309090909090909	608.1637237023	899.64736365687	Xiamen	F2	Female	01	monophthong	1	monophthong	ɔ
F02-01-014-po55	o	5	0.288613157280026	669.108273341058	1283.64522122532	Xiamen	F2	Female	01	monophthong	1	monophthong	o
F02-01-015-o55	o	5	0.284422700965378	621.015382010553	1302.37359211118	Xiamen	F2	Female	01	monophthong	1	monophthong	o
F02-01-016-pio55	io	target	0.0321104008514809	388.741777523284	2409.66680410635	Xiamen	F2	Female	01	diphthong	1	onset	i(o)
F02-01-016-pio55	io	target	0.444617689829894	730.545943799087	1386.25491917743	Xiamen	F2	Female	01	diphthong	2	offset	(i)o
F02-01-017-io55	io	target	0.0379791712117244	338.402440445633	2636.14615871967	Xiamen	F2	Female	01	diphthong	1	onset	i(o)
F02-01-017-io55	io	target	0.466008690156698	788.739972475059	1426.52598039648	Xiamen	F2	Female	01	diphthong	2	offset	(i)o
F02-01-018-pe55	e	5	0.268181818181818	621.551746004401	2189.26049788065	Xiamen	F2	Female	01	monophthong	1	monophthong	e
F02-01-019-e55	e	5	0.269120755123467	659.368568354698	2119.72574076723	Xiamen	F2	Female	01	monophthong	1	monophthong	e
F02-01-020-pue55	ue	target	0.055433554986152	555.850707059738	886.708944735537	Xiamen	F2	Female	01	diphthong	1	onset	u(e)
F02-01-020-pue55	ue	target	0.56742029163704	374.760015938716	2586.53333374173	Xiamen	F2	Female	01	diphthong	2	offset	(u)e
F02-01-021-ue55	ue	target	0.0365928773716172	547.51077024555	789.316246161684	Xiamen	F2	Female	01	diphthong	1	onset	u(e)
F02-01-021-ue55	ue	target	0.58	442.703911149577	2600.15558731435	Xiamen	F2	Female	01	diphthong	2	offset	(u)e
F02-01-022-piu55	iu	target	0.0611093385187046	546.506490025368	2358.01016540445	Xiamen	F2	Female	01	diphthong	1	onset	i(u)
F02-01-022-piu55	iu	target	0.46363389441365	402.070911708234	872.248423831004	Xiamen	F2	Female	01	diphthong	2	offset	(i)u
F02-01-023-iu55	iu	target	0.0623477641802013	441.976323863457	2557.97383689791	Xiamen	F2	Female	01	diphthong	1	onset	i(u)
F02-01-023-iu55	iu	target	0.54554293657676	403.252377573162	890.679220761656	Xiamen	F2	Female	01	diphthong	2	offset	(i)u
F02-01-024-tui55	ui	target	0.0615283169669987	510.231882783906	1158.79595413946	Xiamen	F2	Female	01	diphthong	1	onset	u(i)
F02-01-024-tui55	ui	target	0.493504636999366	368.17197620611	2688.64631536383	Xiamen	F2	Female	01	diphthong	2	offset	(u)i
F02-01-025-ui55	ui	target	0.0469120411757811	435.737692495495	850.18713227924	Xiamen	F2	Female	01	diphthong	1	onset	u(i)
F02-01-025-ui55	ui	target	0.479263555795818	422.294461232502	2594.79865209316	Xiamen	F2	Female	01	diphthong	2	offset	(u)i
F02-01-026-tai55	ai	target	0.123037193380243	1075.57946030457	1463.14757895382	Xiamen	F2	Female	01	diphthong	1	onset	a(i)
F02-01-026-tai55	ai	target	0.54828047850956	463.16526265794	2773.19263173625	Xiamen	F2	Female	01	diphthong	2	offset	(a)i
F02-01-027-ai55	ai	target	0.170031848627293	931.9170697696	1404.07050711665	Xiamen	F2	Female	01	diphthong	1	onset	a(i)
F02-01-027-ai55	ai	target	0.65593363485485	424.7807093605	2654.76288036367	Xiamen	F2	Female	01	diphthong	2	offset	(a)i
F02-01-030-pau55	au	target	0.0731640199494727	1016.44348005266	1385.06115214137	Xiamen	F2	Female	01	diphthong	1	onset	a(u)
F02-01-030-pau55	au	target	0.516658726792	518.584100842597	817.949192049235	Xiamen	F2	Female	01	diphthong	2	offset	(a)u
F02-01-031-au55	au	target	0.0791393061334417	1033.47992654844	1293.2275664361	Xiamen	F2	Female	01	diphthong	1	onset	a(u)
F02-01-031-au55	au	target	0.63688298745484	551.242171333074	833.052230508816	Xiamen	F2	Female	01	diphthong	2	offset	(a)u
F02-02-001-pi55	i	5	0.221877735172732	433.316033063782	2737.64268254057	Xiamen	F2	Female	02	monophthong	1	monophthong	i
F02-02-002-i55	i	5	0.260633812960312	477.425260462762	2832.29506934827	Xiamen	F2	Female	02	monophthong	1	monophthong	i
F02-02-003-tu55	u	5	0.265509135982875	469.100798113503	821.522653957248	Xiamen	F2	Female	02	monophthong	1	monophthong	u
F02-02-004-u55	u	5	0.29460170926412	447.437386925452	764.89524271089	Xiamen	F2	Female	02	monophthong	1	monophthong	u
F02-02-005-pa55	a	5	0.228860125969859	1034.77585633671	1408.75502126481	Xiamen	F2	Female	02	monophthong	1	monophthong	a
F02-02-006-a55	a	5	0.319720248977766	1040.83520112156	1404.06956848031	Xiamen	F2	Female	02	monophthong	1	monophthong	a
F02-02-007-tia55	ia	target	0.047774856096199	523.810954606909	2508.97157006255	Xiamen	F2	Female	02	diphthong	1	onset	i(a)
F02-02-007-tia55	ia	target	0.441214847476661	1052.83791961078	1550.51925425734	Xiamen	F2	Female	02	diphthong	2	offset	(i)a
F02-02-008-ia24	ia	target	0.0320517538031536	274.063141778285	2491.65047071154	Xiamen	F2	Female	02	diphthong	1	onset	i(a)
F02-02-008-ia24	ia	target	0.39388104491818	1005.72087339137	1494.92730594124	Xiamen	F2	Female	02	diphthong	2	offset	(i)a
F02-02-009-sua55	ua	target	0.0165311960228851	NA	NA	Xiamen	F2	Female	02	diphthong	1	onset	u(a)
F02-02-009-sua55	ua	target	0.383223180530521	971.119648846152	1319.92856567786	Xiamen	F2	Female	02	diphthong	2	offset	(u)a
F02-02-010-kua55	ua	target	0.0543014429849796	546.715643332824	829.280717379205	Xiamen	F2	Female	02	diphthong	1	onset	u(a)
F02-02-010-kua55	ua	target	0.447620002984292	1074.32649357637	1379.84199940998	Xiamen	F2	Female	02	diphthong	2	offset	(u)a
F02-02-011-ua55	ua	target	0.0409299087847639	524.512267768935	812.713962885028	Xiamen	F2	Female	02	diphthong	1	onset	u(a)
F02-02-011-ua55	ua	target	0.414021769630496	1035.24572387587	1358.99699119985	Xiamen	F2	Female	02	diphthong	2	offset	(u)a
F02-02-012-pO55	ɔ	5	0.266600963001082	621.313836224083	884.678905859661	Xiamen	F2	Female	02	monophthong	1	monophthong	ɔ
F02-02-013-O55	ɔ	5	0.299912897572737	574.628662116277	859.704859968747	Xiamen	F2	Female	02	monophthong	1	monophthong	ɔ
F02-02-014-po55	o	5	0.277820055442994	699.293209750885	1182.13404204168	Xiamen	F2	Female	02	monophthong	1	monophthong	o
F02-02-015-o55	o	5	0.357808713749518	591.335787472361	1306.6475199137	Xiamen	F2	Female	02	monophthong	1	monophthong	o
F02-02-016-pio55	io	target	0.0580338113382118	489.383147043271	2445.31156259926	Xiamen	F2	Female	02	diphthong	1	onset	i(o)
F02-02-016-pio55	io	target	0.461116603028366	678.557052922477	1327.46855244357	Xiamen	F2	Female	02	diphthong	2	offset	(i)o
F02-02-017-io55	io	target	0.052629514096143	320.402372991289	2599.31619676287	Xiamen	F2	Female	02	diphthong	1	onset	i(o)
F02-02-017-io55	io	target	0.534335234471363	728.321651966892	1324.57557273501	Xiamen	F2	Female	02	diphthong	2	offset	(i)o
F02-02-018-pe55	e	5	0.270711752478629	585.86226754243	2212.93944423315	Xiamen	F2	Female	02	monophthong	1	monophthong	e
F02-02-019-e55	e	5	0.294014495325899	598.998196536598	2311.97481241482	Xiamen	F2	Female	02	monophthong	1	monophthong	e
F02-02-020-pue55	ue	target	0.0504416965231438	561.390894470002	872.741940508677	Xiamen	F2	Female	02	diphthong	1	onset	u(e)
F02-02-020-pue55	ue	target	0.665203640527041	443.196849772973	2568.27082866106	Xiamen	F2	Female	02	diphthong	2	offset	(u)e
F02-02-021-ue55	ue	target	0.0497933868183323	558.926801524462	776.028593026409	Xiamen	F2	Female	02	diphthong	1	onset	u(e)
F02-02-021-ue55	ue	target	0.687493919710398	352.737139656885	2697.82661971368	Xiamen	F2	Female	02	diphthong	2	offset	(u)e
F02-02-022-piu55	iu	target	0.0736905413650923	435.231541490053	2485.549540475	Xiamen	F2	Female	02	diphthong	1	onset	i(u)
F02-02-022-piu55	iu	target	0.49978180276494	478.013971643232	837.603206387835	Xiamen	F2	Female	02	diphthong	2	offset	(i)u
F02-02-023-iu55	iu	target	0.087504991719965	349.955372796448	2508.82459496769	Xiamen	F2	Female	02	diphthong	1	onset	i(u)
F02-02-023-iu55	iu	target	0.586283444523765	473.432740137974	881.952071591669	Xiamen	F2	Female	02	diphthong	2	offset	(i)u
F02-02-024-tui55	ui	target	0.0643971241069634	481.725982071212	1112.21211309657	Xiamen	F2	Female	02	diphthong	1	onset	u(i)
F02-02-024-tui55	ui	target	0.46301622816098	402.201404868759	2745.56789446349	Xiamen	F2	Female	02	diphthong	2	offset	(u)i
F02-02-025-ui55	ui	target	0.0527317305729875	438.448584885902	802.425369380584	Xiamen	F2	Female	02	diphthong	1	onset	u(i)
F02-02-025-ui55	ui	target	0.484583289389628	452.739796967281	2673.2129730226	Xiamen	F2	Female	02	diphthong	2	offset	(u)i
F02-02-026-tai55	ai	target	0.103875066878419	1081.78085637832	1619.68643261791	Xiamen	F2	Female	02	diphthong	1	onset	a(i)
F02-02-026-tai55	ai	target	0.573472811308294	429.230838121091	2699.4127127533	Xiamen	F2	Female	02	diphthong	2	offset	(a)i
F02-02-027-ai55	ai	target	0.10765909711051	1065.12159052216	1466.63165347744	Xiamen	F2	Female	02	diphthong	1	onset	a(i)
F02-02-027-ai55	ai	target	0.65528808104369	408.82373442163	2728.69136028762	Xiamen	F2	Female	02	diphthong	2	offset	(a)i
F02-02-030-pau55	au	target	0.0926100346986997	1065.00943513942	1417.12431803513	Xiamen	F2	Female	02	diphthong	1	onset	a(u)
F02-02-030-pau55	au	target	0.569426564701464	586.26271391908	802.369715703436	Xiamen	F2	Female	02	diphthong	2	offset	(a)u
F02-02-031-au55	au	target	0.118661249778443	1062.27716227939	1328.24613971986	Xiamen	F2	Female	02	diphthong	1	onset	a(u)
F02-02-031-au55	au	target	0.586422020802792	560.650610868585	809.53433974093	Xiamen	F2	Female	02	diphthong	2	offset	(a)u
F02-03-001-pi55	i	5	0.206489259892108	394.465578884277	2733.23359644975	Xiamen	F2	Female	03	monophthong	1	monophthong	i
F02-03-002-i55	i	5	0.239269301305862	479.88722392415	2780.42675173283	Xiamen	F2	Female	03	monophthong	1	monophthong	i
F02-03-003-tu55	u	5	0.232365499069217	531.143524702313	827.564731259077	Xiamen	F2	Female	03	monophthong	1	monophthong	u
F02-03-004-u55	u	5	0.265068594314442	538.625483361143	811.203715918291	Xiamen	F2	Female	03	monophthong	1	monophthong	u
F02-03-005-pa55	a	5	0.273457802254728	1074.19122488544	1400.96663696551	Xiamen	F2	Female	03	monophthong	1	monophthong	a
F02-03-006-a55	a	5	0.233639062310991	1015.33133551047	1428.42906789495	Xiamen	F2	Female	03	monophthong	1	monophthong	a
F02-03-007-tia55	ia	target	0.051762181459621	505.275925412095	2636.95048935756	Xiamen	F2	Female	03	diphthong	1	onset	i(a)
F02-03-007-tia55	ia	target	0.408863538458661	1054.63468717475	1424.77871282521	Xiamen	F2	Female	03	diphthong	2	offset	(i)a
F02-03-008-ia24	ia	target	0.0203516874417796	NA	NA	Xiamen	F2	Female	03	diphthong	1	onset	i(a)
F02-03-008-ia24	ia	target	0.335124453207972	1003.9682330444	1495.80113470457	Xiamen	F2	Female	03	diphthong	2	offset	(i)a
F02-03-009-sua55	ua	target	0.0282529728540741	564.428662324797	1369.46572519634	Xiamen	F2	Female	03	diphthong	1	onset	u(a)
F02-03-009-sua55	ua	target	0.290193517039664	947.971337204104	1327.08180514228	Xiamen	F2	Female	03	diphthong	2	offset	(u)a
F02-03-010-kua55	ua	target	0.0382007161156227	562.661233357548	903.16397392347	Xiamen	F2	Female	03	diphthong	1	onset	u(a)
F02-03-010-kua55	ua	target	0.352538037295604	1001.29269441902	1337.81536718373	Xiamen	F2	Female	03	diphthong	2	offset	(u)a
F02-03-011-ua55	ua	target	0.0332499115565092	537.131521673579	871.750858240278	Xiamen	F2	Female	03	diphthong	1	onset	u(a)
F02-03-011-ua55	ua	target	0.504570215098899	929.08469624445	1346.46329238064	Xiamen	F2	Female	03	diphthong	2	offset	(u)a
F02-03-012-pO55	ɔ	5	0.26151905273558	613.566320664911	888.870366558066	Xiamen	F2	Female	03	monophthong	1	monophthong	ɔ
F02-03-013-O55	ɔ	5	0.331294084605164	639.076257326955	872.957609804559	Xiamen	F2	Female	03	monophthong	1	monophthong	ɔ
F02-03-014-po55	o	5	0.278814495727545	722.981841985494	1276.2121366371	Xiamen	F2	Female	03	monophthong	1	monophthong	o
F02-03-015-o55	o	5	0.283674042233178	646.320938449986	1417.86394070056	Xiamen	F2	Female	03	monophthong	1	monophthong	o
F02-03-016-pio55	io	target	0.0524608848766479	556.238161419665	2286.27462329161	Xiamen	F2	Female	03	diphthong	1	onset	i(o)
F02-03-016-pio55	io	target	0.572145035171272	666.080976813899	1180.60111615745	Xiamen	F2	Female	03	diphthong	2	offset	(i)o
F02-03-017-io55	io	target	0.036642246334233	326.059569758351	2630.92488084018	Xiamen	F2	Female	03	diphthong	1	onset	i(o)
F02-03-017-io55	io	target	0.465572071070255	736.774305996818	1371.3813709651	Xiamen	F2	Female	03	diphthong	2	offset	(i)o
F02-03-018-pe55	e	5	0.275348029729387	764.218852469625	2175.73797952387	Xiamen	F2	Female	03	monophthong	1	monophthong	e
F02-03-019-e55	e	5	0.266514801158795	645.439241270286	2203.73885251829	Xiamen	F2	Female	03	monophthong	1	monophthong	e
F02-03-020-pue55	ue	target	0.0588441313405953	584.27871661103	909.075608452681	Xiamen	F2	Female	03	diphthong	1	onset	u(e)
F02-03-020-pue55	ue	target	0.533800334303972	560.768552909219	2568.66231458615	Xiamen	F2	Female	03	diphthong	2	offset	(u)e
F02-03-021-ue55	ue	target	0.0403989901747547	537.267115780826	723.439846625626	Xiamen	F2	Female	03	diphthong	1	onset	u(e)
F02-03-021-ue55	ue	target	0.516704228017761	507.160174222517	2558.41804092947	Xiamen	F2	Female	03	diphthong	2	offset	(u)e
F02-03-022-piu55	iu	target	0.0776719900984724	526.502232827979	2394.63709464871	Xiamen	F2	Female	03	diphthong	1	onset	i(u)
F02-03-022-piu55	iu	target	0.476579988628898	529.487226040297	872.929925974229	Xiamen	F2	Female	03	diphthong	2	offset	(i)u
F02-03-023-iu55	iu	target	0.0775138513123136	460.288212484158	2474.54060471545	Xiamen	F2	Female	03	diphthong	1	onset	i(u)
F02-03-023-iu55	iu	target	0.506809214732585	470.88829777156	858.575563726059	Xiamen	F2	Female	03	diphthong	2	offset	(i)u
F02-03-024-tui55	ui	target	0.0794842738703031	545.054771718632	1181.90415929288	Xiamen	F2	Female	03	diphthong	1	onset	u(i)
F02-03-024-tui55	ui	target	0.427227972052879	505.106631904158	2680.36338533199	Xiamen	F2	Female	03	diphthong	2	offset	(u)i
F02-03-025-ui55	ui	target	0.0660639517869363	530.320089105451	788.160343194079	Xiamen	F2	Female	03	diphthong	1	onset	u(i)
F02-03-025-ui55	ui	target	0.476793974477693	464.100259034192	2585.87297270374	Xiamen	F2	Female	03	diphthong	2	offset	(u)i
F02-03-026-tai55	ai	target	0.125316812834196	1053.73328675228	1569.52713388575	Xiamen	F2	Female	03	diphthong	1	onset	a(i)
F02-03-026-tai55	ai	target	0.495050808600656	464.831904347185	2684.87625174757	Xiamen	F2	Female	03	diphthong	2	offset	(a)i
F02-03-027-ai55	ai	target	0.109305982333753	1051.86167329953	1577.25075026335	Xiamen	F2	Female	03	diphthong	1	onset	a(i)
F02-03-027-ai55	ai	target	0.567845931669662	490.657549548519	2625.968258223	Xiamen	F2	Female	03	diphthong	2	offset	(a)i
F02-03-030-pau55	au	target	0.0322860945542798	875.879031321372	1531.58177078612	Xiamen	F2	Female	03	diphthong	1	onset	a(u)
F02-03-030-pau55	au	target	0.491017688013004	575.89552824608	858.754623028271	Xiamen	F2	Female	03	diphthong	2	offset	(a)u
F02-03-031-au55	au	target	0.0929916531853223	1040.4302240681	1469.9098814639	Xiamen	F2	Female	03	diphthong	1	onset	a(u)
F02-03-031-au55	au	target	0.593596719499641	620.704224445291	831.591637490628	Xiamen	F2	Female	03	diphthong	2	offset	(a)u
F02-04-001-pi55	i	5	0.175115613076122	465.105390675888	2802.55903816083	Xiamen	F2	Female	04	monophthong	1	monophthong	i
F02-04-002-i55	i	5	0.225130098226221	482.534276904677	2657.54323247299	Xiamen	F2	Female	04	monophthong	1	monophthong	i
F02-04-003-tu55	u	5	0.214892002147405	434.761317223337	852.097989901706	Xiamen	F2	Female	04	monophthong	1	monophthong	u
F02-04-004-u55	u	5	0.220299711964048	541.790811783805	1013.01607672366	Xiamen	F2	Female	04	monophthong	1	monophthong	u
F02-04-005-pa55	a	5	0.202064578047366	1087.88584654579	1463.01804162767	Xiamen	F2	Female	04	monophthong	1	monophthong	a
F02-04-006-a55	a	5	0.228664836248008	969.924409511144	1370.20060894951	Xiamen	F2	Female	04	monophthong	1	monophthong	a
F02-04-007-tia55	ia	target	0.0590473826921541	530.75624750433	2476.5495115627	Xiamen	F2	Female	04	diphthong	1	onset	i(a)
F02-04-007-tia55	ia	target	0.41333167884508	935.236963893641	1382.93544333013	Xiamen	F2	Female	04	diphthong	2	offset	(i)a
F02-04-008-ia24	ia	target	0.0280284376671444	287.743799896852	2561.90976968287	Xiamen	F2	Female	04	diphthong	1	onset	i(a)
F02-04-008-ia24	ia	target	0.447045835561925	980.840926590224	1539.50974506367	Xiamen	F2	Female	04	diphthong	2	offset	(i)a
